timestamp,from_id,rssi,snr,portnum
2026-09-06T19:55:14.006114,!f96f5903,-81,6.5,RANGE_TEST_APP
2026-09-06T19:55:23.207281,!d1da85e4,-76,6.0,RANGE_TEST_APP
2026-09-06T19:55:24.232128,!05c8b12b,-77,5.5,RANGE_TEST_APP
2026-09-06T19:55:28.173998,!cae6820e,-81,6.25,RANGE_TEST_APP
2026-09-06T19:55:29.254842,!f96f5903,-81,6.5,RANGE_TEST_APP
2026-09-06T19:55:38.349998,!d1da85e4,-72,6.0,RANGE_TEST_APP
2026-09-06T19:55:39.340513,!05c8b12b,-75,6.25,RANGE_TEST_APP
2026-09-06T19:55:43.326430,!cae6820e,-78,5.75,RANGE_TEST_APP
2026-09-06T19:55:44.303588,!f96f5903,-82,5.75,RANGE_TEST_APP
2026-09-06T19:55:53.315458,!d1da85e4,-72,5.75,RANGE_TEST_APP
2026-09-06T19:55:54.398410,!05c8b12b,-77,6.0,RANGE_TEST_APP
2026-09-06T19:55:58.544877,!cae6820e,-82,6.0,RANGE_TEST_APP
2026-09-06T19:55:59.414134,!f96f5903,-81,6.25,RANGE_TEST_APP
2026-09-06T19:56:08.467504,!d1da85e4,-74,6.0,RANGE_TEST_APP
2026-09-06T19:56:09.531097,!05c8b12b,-78,5.75,RANGE_TEST_APP
2026-09-06T19:56:13.663348,!cae6820e,-80,5.75,RANGE_TEST_APP
2026-09-06T19:56:14.619801,!f96f5903,-80,6.25,RANGE_TEST_APP
2026-09-06T19:56:23.597649,!d1da85e4,-74,6.0,RANGE_TEST_APP
2026-09-06T19:56:24.604212,!05c8b12b,-77,6.5,RANGE_TEST_APP
2026-09-06T19:56:28.906120,!cae6820e,-84,6.25,RANGE_TEST_APP
2026-09-06T19:56:29.698883,!f96f5903,-81,6.0,RANGE_TEST_APP
2026-09-06T19:56:38.788774,!d1da85e4,-73,6.5,RANGE_TEST_APP
2026-09-06T19:56:39.959104,!05c8b12b,-80,6.0,RANGE_TEST_APP
2026-09-06T19:56:43.876636,!cae6820e,-85,6.25,RANGE_TEST_APP
2026-09-06T19:56:44.838066,!f96f5903,-79,6.25,RANGE_TEST_APP
2026-09-06T19:56:53.833542,!d1da85e4,-74,6.0,RANGE_TEST_APP
2026-09-06T19:56:54.800424,!05c8b12b,-81,5.75,RANGE_TEST_APP
2026-09-06T19:56:58.878433,!cae6820e,-84,6.0,RANGE_TEST_APP
2026-09-06T19:56:59.944074,!f96f5903,-79,6.25,RANGE_TEST_APP
2026-09-06T19:57:08.909780,!d1da85e4,-72,5.5,RANGE_TEST_APP
2026-09-06T19:57:10.217555,!05c8b12b,-80,6.25,RANGE_TEST_APP
2026-09-06T19:57:14.218734,!cae6820e,-92,5.0,RANGE_TEST_APP
2026-09-06T19:57:15.080389,!f96f5903,-80,6.5,RANGE_TEST_APP
2026-09-06T19:57:23.931940,!d1da85e4,-56,6.0,RANGE_TEST_APP
2026-09-06T19:57:25.170748,!05c8b12b,-65,6.25,RANGE_TEST_APP
2026-09-06T19:57:29.328778,!cae6820e,-71,5.75,RANGE_TEST_APP
2026-09-06T19:57:30.328413,!f96f5903,-62,6.25,RANGE_TEST_APP
2026-09-06T19:57:39.102468,!d1da85e4,-76,6.0,RANGE_TEST_APP
2026-09-06T19:57:40.248631,!05c8b12b,-66,6.5,RANGE_TEST_APP
2026-09-06T19:57:44.159343,!cae6820e,-80,6.75,RANGE_TEST_APP
2026-09-06T19:57:45.267698,!f96f5903,-68,6.0,RANGE_TEST_APP
2026-09-06T19:57:54.124467,!d1da85e4,-73,6.25,RANGE_TEST_APP
2026-09-06T19:57:55.296072,!05c8b12b,-69,6.25,RANGE_TEST_APP
2026-09-06T19:57:59.878050,!cae6820e,-81,6.5,RANGE_TEST_APP
2026-09-06T19:58:00.584635,!f96f5903,-67,6.25,RANGE_TEST_APP
2026-09-06T19:58:10.435267,!05c8b12b,-80,6.0,RANGE_TEST_APP
2026-09-06T19:58:14.606204,!cae6820e,-73,6.25,RANGE_TEST_APP
2026-09-06T19:58:15.541285,!f96f5903,-81,5.5,RANGE_TEST_APP
2026-09-06T19:58:19.933617,!f96f5903,-86,5.75,NODEINFO_APP
2026-09-06T19:58:22.351915,!05c8b12b,-81,6.25,NODEINFO_APP
2026-09-06T19:58:26.327474,!05c8b12b,-80,5.75,RANGE_TEST_APP
2026-09-06T19:58:28.039590,!d1da85e4,-74,5.75,RANGE_TEST_APP
2026-09-06T19:58:30.893200,!f96f5903,-85,6.5,RANGE_TEST_APP
2026-09-06T19:58:40.171775,!d1da85e4,-77,5.5,RANGE_TEST_APP
2026-09-06T19:58:41.072185,!05c8b12b,-78,6.0,RANGE_TEST_APP
2026-09-06T19:58:45.164128,!cae6820e,-75,6.5,RANGE_TEST_APP
2026-09-06T19:58:46.121450,!f96f5903,-92,5.5,RANGE_TEST_APP
2026-09-06T19:58:54.730779,!d1da85e4,-73,6.0,RANGE_TEST_APP
2026-09-06T19:58:55.752528,!05c8b12b,-97,5.0,RANGE_TEST_APP
2026-09-06T19:59:00.302159,!cae6820e,-75,6.25,RANGE_TEST_APP
2026-09-06T19:59:01.118640,!f96f5903,-83,6.25,RANGE_TEST_APP
2026-09-06T19:59:09.870692,!d1da85e4,-74,6.75,RANGE_TEST_APP
2026-09-06T19:59:11.438955,!05c8b12b,-92,5.5,RANGE_TEST_APP
2026-09-06T19:59:15.157065,!cae6820e,-79,6.25,RANGE_TEST_APP
2026-09-06T19:59:16.052960,!f96f5903,-83,6.75,RANGE_TEST_APP
2026-09-06T19:59:25.160937,!d1da85e4,-73,6.25,RANGE_TEST_APP
2026-09-06T19:59:25.977001,!05c8b12b,-79,6.25,RANGE_TEST_APP
2026-09-06T19:59:30.243474,!cae6820e,-82,5.5,RANGE_TEST_APP
2026-09-06T19:59:31.161969,!f96f5903,-91,3.75,RANGE_TEST_APP
2026-09-06T19:59:40.086572,!d1da85e4,-77,6.25,RANGE_TEST_APP
2026-09-06T19:59:41.260585,!05c8b12b,-78,6.0,RANGE_TEST_APP
2026-09-06T19:59:45.507141,!cae6820e,-75,6.25,RANGE_TEST_APP
2026-09-06T19:59:46.504633,!f96f5903,-83,6.0,RANGE_TEST_APP
2026-09-06T19:59:55.090613,!d1da85e4,-80,7.0,RANGE_TEST_APP
2026-09-06T19:59:56.165376,!05c8b12b,-77,6.0,RANGE_TEST_APP
2026-09-06T20:00:00.507263,!cae6820e,-79,5.5,RANGE_TEST_APP
2026-09-06T20:00:01.450981,!f96f5903,-87,6.25,RANGE_TEST_APP
2026-09-06T20:00:10.183063,!d1da85e4,-70,5.75,RANGE_TEST_APP
2026-09-06T20:00:11.417399,!05c8b12b,-82,6.0,RANGE_TEST_APP
