timestamp,from_id,rssi,snr,portnum
2026-08-27T13:28:02.193306,!cae6820e,-76,6.0,RANGE_TEST_APP
2026-08-27T13:28:06.992932,!f96f5903,-81,5.25,RANGE_TEST_APP
2026-08-27T13:28:10.009759,!d1da85e4,-72,6.5,RANGE_TEST_APP
2026-08-27T13:28:16.794763,!cae6820e,-82,6.25,RANGE_TEST_APP
2026-08-27T13:28:22.072557,!f96f5903,-82,6.5,RANGE_TEST_APP
2026-08-27T13:28:24.940084,!d1da85e4,-78,6.0,RANGE_TEST_APP
2026-08-27T13:28:32.027902,!cae6820e,-77,5.5,RANGE_TEST_APP
2026-08-27T13:28:37.171018,!f96f5903,-81,7.0,RANGE_TEST_APP
2026-08-27T13:28:40.071735,!d1da85e4,-73,5.5,RANGE_TEST_APP
2026-08-27T13:28:47.133135,!cae6820e,-83,5.5,RANGE_TEST_APP
2026-08-27T13:28:52.417255,!f96f5903,-85,5.5,RANGE_TEST_APP
2026-08-27T13:28:55.292791,!d1da85e4,-83,5.25,RANGE_TEST_APP
2026-08-27T13:29:02.271107,!cae6820e,-80,6.25,RANGE_TEST_APP
2026-08-27T13:29:07.394949,!f96f5903,-96,6.25,RANGE_TEST_APP
2026-08-27T13:29:10.286793,!d1da85e4,-85,5.75,RANGE_TEST_APP
2026-08-27T13:29:17.284750,!cae6820e,-80,5.75,RANGE_TEST_APP
2026-08-27T13:29:22.788511,!f96f5903,-88,5.25,RANGE_TEST_APP
2026-08-27T13:29:25.385676,!d1da85e4,-83,5.75,RANGE_TEST_APP
2026-08-27T13:29:32.813950,!cae6820e,-89,5.5,RANGE_TEST_APP
2026-08-27T13:29:37.546660,!f96f5903,-94,4.25,RANGE_TEST_APP
2026-08-27T13:29:40.524749,!d1da85e4,-87,5.25,RANGE_TEST_APP
2026-08-27T13:29:52.794059,!f96f5903,-93,4.5,RANGE_TEST_APP
2026-08-27T13:29:55.684722,!d1da85e4,-85,5.25,RANGE_TEST_APP
2026-08-27T13:30:02.610384,!cae6820e,-95,6.0,RANGE_TEST_APP
2026-08-27T13:30:07.930731,!f96f5903,-87,6.25,RANGE_TEST_APP
2026-08-27T13:30:10.871129,!d1da85e4,-87,6.0,RANGE_TEST_APP
2026-08-27T13:30:17.877667,!cae6820e,-86,5.75,RANGE_TEST_APP
2026-08-27T13:30:23.055985,!f96f5903,-94,5.25,RANGE_TEST_APP
2026-08-27T13:30:25.832571,!d1da85e4,-85,5.25,RANGE_TEST_APP
2026-08-27T13:30:33.030857,!cae6820e,-83,6.25,RANGE_TEST_APP
2026-08-27T13:30:38.156390,!f96f5903,-99,4.5,RANGE_TEST_APP
2026-08-27T13:30:40.908321,!d1da85e4,-84,5.75,RANGE_TEST_APP
2026-08-27T13:30:48.208575,!cae6820e,-85,6.25,RANGE_TEST_APP
2026-08-27T13:30:53.134170,!f96f5903,-91,5.5,RANGE_TEST_APP
2026-08-27T13:30:57.141858,!d1da85e4,-91,4.5,RANGE_TEST_APP
2026-08-27T13:31:03.663086,!cae6820e,-86,7.0,RANGE_TEST_APP
2026-08-27T13:31:08.170603,!f96f5903,-91,5.0,RANGE_TEST_APP
2026-08-27T13:31:12.155621,!d1da85e4,-82,5.75,RANGE_TEST_APP
2026-08-27T13:31:18.218132,!cae6820e,-88,5.5,RANGE_TEST_APP
2026-08-27T13:31:23.344778,!f96f5903,-98,4.0,RANGE_TEST_APP
2026-08-27T13:31:27.433591,!d1da85e4,-86,7.25,RANGE_TEST_APP
2026-08-27T13:31:33.520253,!cae6820e,-83,6.75,RANGE_TEST_APP
2026-08-27T13:31:38.478412,!f96f5903,-94,4.5,RANGE_TEST_APP
2026-08-27T13:31:42.538840,!d1da85e4,-82,5.75,RANGE_TEST_APP
